2klvktzjps4eightninehhmcdkrbtddclnfour                       ;2klvktzjps489hhmcdkrbtddcln4                            ;24
fivethreejqsjhfd1                                            ;53jqsjhfd1                                              ;51
qtgscf1424sevenfour                                          ;qtgscf142474                                            ;14
eight2791sdvjbbt                                             ;82791sdvjbbt                                            ;81
4one1qhlglzzpkkvtkfivegrjbhpz11                              ;411qhlglzzpkkvtk5grjbhpz11                              ;41
eighttwodgqrlsfive24jldfhpx                                  ;82dgqrls524jldfhpx                                      ;84
518three73jxfour                                             ;518373jx4                                               ;54
four1six5sevennjcxj3                                         ;41657njcxj3                                             ;43
1k                                                           ;1k                                                      ;11
8seven29                                                     ;8729                                                    ;89
7xpgfourcskxhftsfnzzr                                        ;7xpg4cskxhftsfnzzr                                      ;74
z16onethreenine                                              ;z16139                                                  ;19
phtqgpdkqzd8                                                 ;phtqgpdkqzd8                                            ;88
9tseventhree8tbkbpkzlcs                                      ;9t738tbkbpkzlcs                                         ;98
7nhh7four                                                    ;7nhh74                                                  ;74
7three1xrtcrxpnmk6djzktl                                     ;731xrtcrxpnmk6djzktl                                    ;76
489onenpbtghbv7                                              ;4891npbtghbv7                                           ;47
6eightwogd                                                   ;68wogd                                                  ;68
2eight4hmjzchninejqjnnrrg                                    ;284hmjzch9jqjnnrrg                                      ;29
kvpffsbghsnzzzlbhkkh3nine                                    ;kvpffsbghsnzzzlbhkkh39                                  ;39
ninethreefour1nld                                            ;9341nld                                                 ;91
1four36cjsscrbnv6qnlfivefhrd                                 ;1436cjsscrbnv6qnl5fhrd                                  ;15
3sixone                                                      ;361                                                     ;31
158hnljkbtrdx                                                ;158hnljkbtrdx                                           ;18
fseventwoeight64                                             ;f72864                                                  ;74
threeone3tmjntbxzninefives                                   ;313tmjntbxz95s                                          ;35
cqkcltng2nnine5sbmqfj                                        ;cqkcltng2n95sbmqfj                                      ;25
seven6two1nzbonezn                                           ;7621nzb1zn                                              ;71
76onetkgbgdnnff                                              ;761tkgbgdnnff                                           ;71
43threes                                                     ;433s                                                    ;43
lkgncsjkgklnslrmvsevenseven6nine                             ;lkgncsjkgklnslrmv7769                                   ;79
317ps7clxzs                                                  ;317ps7clxzs                                             ;37
zmfoneightvxbchjhrzmqvxmkkbfgxnine11fnshxqrcqlkrfb           ;zmf1ightvxbchjhrzmqvxmkkbfgx911fnshxqrcqlkrfb           ;11
6sixnine3                                                    ;6693                                                    ;63
1qttpkjghbr3nine                                             ;1qttpkjghbr39                                           ;19
six6fourfour                                                 ;6644                                                    ;64
eightqfpdlppsjpzjfive7                                       ;8qfpdlppsjpzj57                                         ;87
67sevenlrqkzcsfvmrsnjpnkt2nxnsfvbn                           ;677lrqkzcsfvmrsnjpnkt2nxnsfvbn                          ;62
threethreetnmhkdfive9sfxzdjcdm                               ;33tnmhkd59sfxzdjcdm                                     ;39
nineone33tmgbcflbkgcnjdxk                                    ;9133tmgbcflbkgcnjdxk                                    ;93
seven9lmjfbfvcjlfskrm5sevenfour                              ;79lmjfbfvcjlfskrm574                                    ;74
tx4one8qsrxkxztpseven97                                      ;tx418qsrxkxztp797                                       ;47
mgsdjkntwopnvzrpmhgtwoxpskmlnsd7                             ;mgsdjkn2pnvzrpmhg2xpskmlnsd7                            ;27
588                                                          ;588                                                     ;58
4sevenmjqvqnrsixtncnfhlkmppqlxvhzhjkgd9eight                 ;47mjqvqnr6tncnfhlkmppqlxvhzhjkgd98                      ;48
5jgqvm                                                       ;5jgqvm                                                  ;55
onefivefour92                                                ;15492                                                   ;12
xjbkceight3ctkdndmsh91                                       ;xjbkc83ctkdndmsh91                                      ;81
2fcncvrvqfb2bkzgnt8seven7                                    ;2fcncvrvqfb2bkzgnt877                                   ;27
nggzzfgqfjrdbsjz7                                            ;nggzzfgqfjrdbsjz7                                       ;77
4nine5two5five6                                              ;4952556                                                 ;46
fivefivebzldqdgfsixeightfoursixthree7                        ;55bzldqdgf684637                                        ;57
2xqxgg2three8vpvfcphxvthreegprqsjlfeightwogd                 ;2xqxgg238vpvfcphxv3gprqsjlf8wogd                        ;28
nine63                                                       ;963                                                     ;93
qoneightlndfive3nine                                         ;q1ightlnd539                                            ;19
lbcnltpbgthreefiveb8                                         ;lbcnltpbg35b8                                           ;38
lqvrsjdgnseven83                                             ;lqvrsjdgn783                                            ;73
7shbfourffjgvpqxeight                                        ;7shb4ffjgvpqx8                                          ;78
3rdxmr4vk7                                                   ;3rdxmr4vk7                                              ;37
36three                                                      ;363                                                     ;33
1qmvvhqpthtlzq1gmqtqm                                        ;1qmvvhqpthtlzq1gmqtqm                                   ;11
dvfctxszmqkpzj2812                                           ;dvfctxszmqkpzj2812                                      ;22
5rnzcjpcxgc2four                                             ;5rnzcjpcxgc24                                           ;54
twonineone5zbxsrcgndfour                                     ;2915zbxsrcgnd4                                          ;24
86threeonefourninezcfghkqthrrh                               ;863149zcfghkqthrrh                                      ;89
5two1gnhsgzhvbb                                              ;521gnhsgzhvbb                                           ;51
xsix1                                                        ;x61                                                     ;61
xgvjqqqggsix6four                                            ;xgvjqqqgg664                                            ;64
fiveonenineone4drmvcg6                                       ;51914drmvcg6                                            ;56
479bdhgzh6                                                   ;479bdhgzh6                                              ;46
gkfrmlpc4fivefive3onetwo                                     ;gkfrmlpc455312                                          ;42
7xk355four1one8                                              ;7xk3554118                                              ;78
fivefivethreezxl1pxvxsfktvrseven6                            ;553zxl1pxvxsfktvr76                                     ;56
one8qpvchhggcfmthreeone2                                     ;18qpvchhggcfm312                                        ;12
two575ph1                                                    ;2575ph1                                                 ;21
four5jmcpmnvsvnsevennntmj                                    ;45jmcpmnvsvn7nntmj                                      ;47
8dcrbfs                                                      ;8dcrbfs                                                 ;88
trbgp3dphtwoninetpnqrlhqq                                    ;trbgp3dph29tpnqrlhqq                                    ;39
twogchrpfourthree6one2two1                                   ;2gchrp4361221                                           ;21
1eighttfcpxqqvndzmhrj61s2                                    ;18tfcpxqqvndzmhrj61s2                                   ;12
rdvbmsevennine56twothree93                                   ;rdvbm79562393                                           ;73
54xczjhghc                                                   ;54xczjhghc                                              ;54
cjlpbqlhfouronebrrmtxlcqprnbfn9                              ;cjlpbqlh41brrmtxlcqprnbfn9                              ;49
tdcjgcdgfive82nine                                           ;tdcjgcdg5829                                            ;59
seven5eightpgmjzkmq1fiveeight                                ;758pgmjzkmq158                                          ;78
two7qttwo                                                    ;27qt2                                                   ;22
rltbflkbhthreeeight1sevenklbntffk                            ;rltbflkbh3817klbntffk                                   ;37
four85fivethreehxjgqrvm66kmjvljtd                            ;48553hxjgqrvm66kmjvljtd                                 ;46
kbm3                                                         ;kbm3                                                    ;33
stdfsixpgtsh7qfvss7                                          ;stdf6pgtsh7qfvss7                                       ;67
hvlgddtb3threezpfdeight4fourqbsxbbmone                       ;hvlgddtb33zpfd844qbsxbbm1                               ;31
sixxqcdxxnlt4                                                ;6xqcdxxnlt4                                             ;64
d659ninejtdjhmszl                                            ;d6599jtdjhmszl                                          ;69
x8kloneeight1                                                ;x8kl181                                                 ;81
6c6                                                          ;6c6                                                     ;66
threeone8fourl8oneseventwo                                   ;3184l8172                                               ;32
eightdlhztztmpnzrseveneightltlczb1dkssbntzrnqbqtsskk         ;8dlhztztmpnzr78ltlczb1dkssbntzrnqbqtsskk                ;81
hnrvdtwoh41rxppklxhqdqxd                                     ;hnrvd2h41rxppklxhqdqxd                                  ;21
65xxzttvlvcb                                                 ;65xxzttvlvcb                                            ;65
6ninexvxddmcr                                                ;69xvxddmcr                                              ;69
eighttwo9two2nrcfnfqddmmthc                                  ;82922nrcfnfqddmmthc                                     ;82
nine5jgksevensix9                                            ;95jgk769                                                ;99
twothreebgrtdknine47                                         ;23bgrtdk947                                             ;27
hpsvckbfourseven722plpqvgrr                                  ;hpsvckb47722plpqvgrr                                    ;42
kdqtskqp8bpfjgr2sevenzlhqcqfcchpm                            ;kdqtskqp8bpfjgr27zlhqcqfcchpm                           ;87
49threespvsqhcbkgfkptplseight4four3                          ;493spvsqhcbkgfkptpls8443                                ;43
2lzj48four6nineonetwo                                        ;2lzj4846912                                             ;22
7dfiverkr77sevenvfhrqvnr                                     ;7d5rkr777vfhrqvnr                                       ;77
three7five5                                                  ;3755                                                    ;35
lgzmgjnr4                                                    ;lgzmgjnr4                                               ;44
seven4sbqronefivepptqkqbvntwohttvklqkkmzlv                   ;74sbqr15pptqkqbvn2httvklqkkmzlv                         ;72
8sixtwo                                                      ;862                                                     ;82
ctn4fcdxngvvbthreertnbncskgj                                 ;ctn4fcdxngvvb3rtnbncskgj                                ;43
8eightsix3                                                   ;8863                                                    ;83
two56x                                                       ;256x                                                    ;26
3gmlspbcdhs                                                  ;3gmlspbcdhs                                             ;33
6ponesixmtsxmqctbv2kkpp                                      ;6p16mtsxmqctbv2kkpp                                     ;62
three6two496                                                 ;362496                                                  ;36
1mkqhdbsdktwothree5                                          ;1mkqhdbsdk235                                           ;15
bvp626v                                                      ;bvp626v                                                 ;66
oneonerfgbtgf5                                               ;11rfgbtgf5                                              ;15
8r7twotwo                                                    ;8r722                                                   ;82
1drgmbtsc                                                    ;1drgmbtsc                                               ;11
qsqb6pfxxvrbnhc7sevenzdzrtkzhjmchnrbzksmkrvcx                ;qsqb6pfxxvrbnhc77zdzrtkzhjmchnrbzksmkrvcx               ;67
hcfj8oneightxg                                               ;hcfj81ightxg                                            ;81
seven5mgbkgdttnsixmncdtsfchsd4fdhvbpxtq                      ;75mgbkgdttn6mncdtsfchsd4fdhvbpxtq                       ;74
sbqttjhfds8vcjmgsixfonesixnine                               ;sbqttjhfds8vcjmg6f169                                   ;89
twomggrdbvn4nineqbnqkdhgklcqtzh                              ;2mggrdbvn49qbnqkdhgklcqtzh                              ;29
63four3nclcxrhdzrjpnb2                                       ;6343nclcxrhdzrjpnb2                                     ;62
9168                                                         ;9168                                                    ;98
fivejzzdhd3                                                  ;5jzzdhd3                                                ;53
twothreekfddrbtk2fivem                                       ;23kfddrbtk25m                                           ;25
7bscsjdpfjchsxkrshjcrzcznine37eightnddl                      ;7bscsjdpfjchsxkrshjcrzcz9378nddl                        ;78
two16shfjsixglgvkjtxkvdlqtwotwo                              ;216shfj6glgvkjtxkvdlq22                                 ;22
six6q                                                        ;66q                                                     ;66
fiveonethreefourgvtdhf259                                    ;5134gvtdhf259                                           ;59
dhgnmprvmx21one                                              ;dhgnmprvmx211                                           ;21
4ninejpzpsgkskbkcfive25                                      ;49jpzpsgkskbkc525                                       ;45
three2mksq                                                   ;32mksq                                                  ;32
7fgxztnxnlrsht6seven3ss4                                     ;7fgxztnxnlrsht673ss4                                    ;74
9ntqfq22eight758                                             ;9ntqfq228758                                            ;98
sevenlqrvsixninexzpx4                                        ;7lqrv69xzpx4                                            ;74
one32rznklfb                                                 ;132rznklfb                                              ;12
five1fourtwo9seven73                                         ;51429773                                                ;53
3hhbfxone2eighttwo6pfsg                                      ;3hhbfx12826pfsg                                         ;36
nineonetwo9zsprntffive4gtn                                   ;9129zsprntf54gtn                                        ;94
btsixeightone2xvnsix63                                       ;bt6812xvn663                                            ;63
4rlt3                                                        ;4rlt3                                                   ;43
qfnhxxzhlninefivefour4rvnbdbzggqninedzshxnv                  ;qfnhxxzhl9544rvnbdbzggq9dzshxnv                         ;99
gdqjzdxvs3threehhkm                                          ;gdqjzdxvs33hhkm                                         ;33
vnn185nine                                                   ;vnn1859                                                 ;19
79sixsixfivethreevzskfnpspninesix                            ;796653vzskfnpsp96                                       ;76
two1611                                                      ;21611                                                   ;21
threethree1mqnfpfnsm1                                        ;331mqnfpfnsm1                                           ;31
kdkxlxtqzqpsxtfj6svt                                         ;kdkxlxtqzqpsxtfj6svt                                    ;66
1nptdgtdpct63vjtpxqf                                         ;1nptdgtdpct63vjtpxqf                                    ;13
2four1eight                                                  ;2418                                                    ;28
sixseven2hcnjzbdfk                                           ;672hcnjzbdfk                                            ;62
6threembsdhhtcb9ndqjrgktf                                    ;63mbsdhhtcb9ndqjrgktf                                   ;69
fourg9sixmgb5sixsix                                          ;4g96mgb566                                              ;46
7six1xtwosixninenine                                         ;761x2699                                                ;79
rcvrmldhveight76                                             ;rcvrmldhv876                                            ;86
twofbmfczz2fourkfgjcfqst5three                               ;2fbmfczz24kfgjcfqst53                                   ;23
fivesix29qltppptworflvjfggcvrgkfqgmtqjpsh                    ;5629qltppp2rflvjfggcvrgkfqgmtqjpsh                      ;52
seven4mdhpflzkkfznmlrc                                       ;74mdhpflzkkfznmlrc                                      ;74
sevenqtgfpcznnxslptdtwosixzkplmzqbxxll7svgxqjlhlv            ;7qtgfpcznnxslptd26zkplmzqbxxll7svgxqjlhlv               ;77
qrssxmxsxsixone38hcqnb727                                    ;qrssxmxsx6138hcqnb727                                   ;67
lrfour9bdlfjcsonefourk                                       ;lr49bdlfjcs14k                                          ;44
83fiveseven                                                  ;8357                                                    ;87
28qnine4kbeight                                              ;28q94kb8                                                ;28
seven8five22two                                              ;785222                                                  ;72
twotpxzbbmztone2ncr2tsixone                                  ;2tpxzbbmzt12ncr2t61                                     ;21
eightcsjrqsscfour5                                           ;8csjrqssc45                                             ;85
8rjdsq4lsix3                                                 ;8rjdsq4l63                                              ;83
bclxzxxqbv7ldgdtq2                                           ;bclxzxxqbv7ldgdtq2                                      ;72
four5xfpztvttd                                               ;45xfpztvttd                                             ;45
ninen7flpbfzpone63twohzj                                     ;9n7flpbfzp1632hzj                                       ;92
five721                                                      ;5721                                                    ;51
6gqcxpb                                                      ;6gqcxpb                                                 ;66
58kphone                                                     ;58kph1                                                  ;51
five1oneone3rgzhmdbdgqfmvm                                   ;51113rgzhmdbdgqfmvm                                     ;53
jfsphkspl2k2gflslvtwov                                       ;jfsphkspl2k2gflslv2v                                    ;22
889nbcbhgdh48                                                ;889nbcbhgdh48                                           ;88
vlgsixsevenddzxeight7fsc4                                    ;vlg67ddzx87fsc4                                         ;64
71ninethree7six                                              ;719376                                                  ;76
zbvgthreefivefivelpp5                                        ;zbvg355lpp5                                             ;35
nkpqfsh8fivethree392                                         ;nkpqfsh853392                                           ;82
two6cshbcj97j4lqgjvgl3                                       ;26cshbcj97j4lqgjvgl3                                    ;23
sixone2                                                      ;612                                                     ;62
oneeighthscfdlgsg8                                           ;18hscfdlgsg8                                            ;18
ptlkdqs94bnbtzxpqpqzg                                        ;ptlkdqs94bnbtzxpqpqzg                                   ;94
znf8three                                                    ;znf83                                                   ;83
eight5qkckqbjdqsxsixpvphcqbvfxsix                            ;85qkckqbjdqsx6pvphcqbvfx6                               ;86
fcvbjnvninezsjxfxmplpbbdkdxv2r                               ;fcvbjnv9zsjxfxmplpbbdkdxv2r                             ;92
vlgbhsjleightkjlgsix4six                                     ;vlgbhsjl8kjlg646                                        ;86
htwone7htwotrstvbvnldgct                                     ;h2ne7h2trstvbvnldgct                                    ;22
eightrshrg743998                                             ;8rshrg743998                                            ;88
3nsrtlmhmz9qzbqkrpnh1fourfive46                              ;3nsrtlmhmz9qzbqkrpnh14546                               ;36
onen8                                                        ;1n8                                                     ;18
fourrbjgknhnthree7                                           ;4rbjgknhn37                                             ;47
zb79three3qslrsglbrpsjrqmdrmrlone                            ;zb7933qslrsglbrpsjrqmdrmrl1                             ;71
hhlqztk22qczrcqnxrtfourtwo3oneightsck                        ;hhlqztk22qczrcqnxrt4231ightsck                          ;21
jnrqxrclgn7                                                  ;jnrqxrclgn7                                             ;77
5ninelfqcxfkfive                                             ;59lfqcxfk5                                              ;55
6fivemtqcmcqbtwo6                                            ;65mtqcmcqb26                                            ;66
onekdxzcdbjgzkhnhsjnjvxgx3fivesixseven                       ;1kdxzcdbjgzkhnhsjnjvxgx3567                             ;17
nhqcx14fourfive3                                             ;nhqcx14453                                              ;13
45kljxlbzdkbfour96fourone                                    ;45kljxlbzdkb49641                                       ;41
5975r5txqqltj                                                ;5975r5txqqltj                                           ;55
vhv88                                                        ;vhv88                                                   ;88
6onet25five                                                  ;61t255                                                  ;65
4two72nineeight                                              ;427298                                                  ;48
2foursevenonegcdqz                                           ;2471gcdqz                                               ;21
353v7sixsevensixeightwobk                                    ;353v76768wobk                                           ;38
vsqsxgqxn8xkxftpmtrtssxgnfqcqdnsixdsxhhxgonefive             ;vsqsxgqxn8xkxftpmtrtssxgnfqcqdn6dsxhhxg15               ;85
3four716seven6xmrmhv                                         ;3471676xmrmhv                                           ;36
one4553two                                                   ;145532                                                  ;12
hqlpmone4rvj                                                 ;hqlpm14rvj                                              ;14
pp7mpsrrxcnkseven3twop                                       ;pp7mpsrrxcnk732p                                        ;72
nine8bfkgjkhjqc8ggponefivemkeight                            ;98bfkgjkhjqc8ggp15mk8                                   ;98
fournlh9sxbvjqmfourtwo                                       ;4nlh9sxbvjqm42                                          ;42
cncvbjvzmcthreesix3d                                         ;cncvbjvzmc363d                                          ;33
five8vlsix5qfkfdhjcghcvgz99                                  ;58vl65qfkfdhjcghcvgz99                                  ;59
tvxsrmnpsx3rkmxfqg6thkrtbmt                                  ;tvxsrmnpsx3rkmxfqg6thkrtbmt                             ;36
6nine5threeeightsixgvxrmbb8                                  ;695386gvxrmbb8                                          ;68
mgvxxkkxltwobgghk6                                           ;mgvxxkkxl2bgghk6                                        ;26
fkqghfour896bfpvshmsjrbpsz                                   ;fkqgh4896bfpvshmsjrbpsz                                 ;46
5twoprnfh3fvsrzgcdqv72                                       ;52prnfh3fvsrzgcdqv72                                    ;52
5ninekbf                                                     ;59kbf                                                   ;59
tlcmtb78                                                     ;tlcmtb78                                                ;78
smkqlqxrglktzn24four                                         ;smkqlqxrglktzn244                                       ;24
onengbqghkzxlmbjltndnrq3fouronefourz                         ;1ngbqghkzxlmbjltndnrq3414z                              ;14
bthreetwooneeightdsm1                                        ;b3218dsm1                                               ;31
hfdskdkqtcsthxcfheight3five                                  ;hfdskdkqtcsthxcfh835                                    ;85
41two                                                        ;412                                                     ;42
tfourtnmxjsmzclfmbmhjrjln57five                              ;t4tnmxjsmzclfmbmhjrjln575                               ;45
p6six                                                        ;p66                                                     ;66
onethree855                                                  ;13855                                                   ;15
sixccdpqbkbbxdxcckbvtwo8rsixfdntfqseven                      ;6ccdpqbkbbxdxcckbv28r6fdntfq7                           ;67
one4863one8                                                  ;1486318                                                 ;18
nine29fourfourqljfour                                        ;92944qlj4                                               ;94
61bshj                                                       ;61bshj                                                  ;61
eight7zmtgeight7gkrkdjc                                      ;87zmtg87gkrkdjc                                         ;87
pgcxxjfourrbtzgmphl83                                        ;pgcxxj4rbtzgmphl83                                      ;43
vbb426seven                                                  ;vbb4267                                                 ;47
7two47ztfhll                                                 ;7247ztfhll                                              ;77
5five4                                                       ;554                                                     ;54
ninesix64nine                                                ;96649                                                   ;99
7dtvvlkq9threesevenzlfznvninezxpk                            ;7dtvvlkq937zlfznv9zxpk                                  ;79
5threebgsv                                                   ;53bgsv                                                  ;53
59threeninethreeccb                                          ;59393ccb                                                ;53
295fivegdsgnsixsevenfive                                     ;2955gdsgn675                                            ;25
eighthqrxpsvksixgn1                                          ;8hqrxpsvk6gn1                                           ;81
fiveeight8sixfivelt                                          ;58865lt                                                 ;55
threenine2                                                   ;392                                                     ;32
zgjlcxttjkjd5threefivefive7                                  ;zgjlcxttjkjd53557                                       ;57
fivetwo444six                                                ;524446                                                  ;56
nbcsc6eightsvflh                                             ;nbcsc68svflh                                            ;68
tsdoneightnjbvfktxvvc2                                       ;tsd1ightnjbvfktxvvc2                                    ;12
zhlctqxqxfp8two1eightrnqsq                                   ;zhlctqxqxfp8218rnqsq                                    ;88
82kxfsxnvfour                                                ;82kxfsxnv4                                              ;84
six2cpvmz4three                                              ;62cpvmz43                                               ;63
twollqjbjs366                                                ;2llqjbjs366                                             ;26
seven7threesjlbcznntzkfljxqsfoureight96                      ;773sjlbcznntzkfljxqs4896                                ;76
dxsnlhveightnmxone6hzgntkqbfhkdvxg6                          ;dxsnlhv8nmx16hzgntkqbfhkdvxg6                           ;86
five8fjfzzntklkdgbplpnvdcpdcd2btnphjnbm2                     ;58fjfzzntklkdgbplpnvdcpdcd2btnphjnbm2                   ;52
1six5drpzsx933one                                            ;165drpzsx9331                                           ;11
bqffgcnvp5                                                   ;bqffgcnvp5                                              ;55
pbjktxtslbbdgq6ninetwobrvbbzhrtsevenc7                       ;pbjktxtslbbdgq692brvbbzhrt7c7                           ;67
9kprctdnpzone56three                                         ;9kprctdnpz1563                                          ;93
twogbdvsdvzp1                                                ;2gbdvsdvzp1                                             ;21
fnczdrvgzngt9                                                ;fnczdrvgzngt9                                           ;99
three56gsljqzxgnzqpvh17threecvtgpshf                         ;356gsljqzxgnzqpvh173cvtgpshf                            ;33
ghlksix3fourfiveeight                                        ;ghlk63458                                               ;68
one95twotwoonet                                              ;195221t                                                 ;11
twoonesixnmfvtqsd8sixfour8p                                  ;216nmfvtqsd8648p                                        ;28
eight6twojzd                                                 ;862jzd                                                  ;82
6fourtwodbzrdghsgngljtj                                      ;642dbzrdghsgngljtj                                      ;62
seven971nbrzgmnine5six                                       ;7971nbrzgm956                                           ;76
lxskt34sixz271eight                                          ;lxskt346z2718                                           ;38
hv7one4five1xfdzxgbbsgml                                     ;hv71451xfdzxgbbsgml                                     ;71
sevenfourxtccpbxfcnnpxxl7fiveone                             ;74xtccpbxfcnnpxxl751                                    ;71
onerpvsvrgcn8kclkdgqjlsixfive                                ;1rpvsvrgcn8kclkdgqjl65                                  ;15
mtthreeclxhfivep8threelh                                     ;mt3clxh5p83lh                                           ;33
9sevensevenqxhhkonefour4four4                                ;977qxhhk14444                                           ;94
fivesixsixmxnxg5pxjd                                         ;566mxnxg5pxjd                                           ;55
zdkzqtjgsevenseven5zkqslxpll                                 ;zdkzqtjg775zkqslxpll                                    ;75
4sbbltdfvskrnxmlj8                                           ;4sbbltdfvskrnxmlj8                                      ;48
7fktr                                                        ;7fktr                                                   ;77
mmdhfmchmb1bqdtsmqzrlqxr                                     ;mmdhfmchmb1bqdtsmqzrlqxr                                ;11
3fbzrj5five                                                  ;3fbzrj55                                                ;35
threetwotwonine8                                             ;32298                                                   ;38
one7bzxkqkflmksixnine9fourtwo6                               ;17bzxkqkflmk699426                                      ;16
pdcfjzttllhsix3                                              ;pdcfjzttllh63                                           ;63
51fivercdkdrnine8vhckbxsrvg                                  ;515rcdkdr98vhckbxsrvg                                   ;58
rskjjchgone71frdxpsqpmxfrsggmsjspklthree                     ;rskjjchg171frdxpsqpmxfrsggmsjspkl3                      ;13
s6eighteight                                                 ;s688                                                    ;68
j1eight                                                      ;j18                                                     ;18
bjxznqjvneightff5twofjjxtrjlm                                ;bjxznqjvn8ff52fjjxtrjlm                                 ;82
fqsdttjbsmjf24cxseven6                                       ;fqsdttjbsmjf24cx76                                      ;26
seven1srptcft                                                ;71srptcft                                               ;71
tdqeightwo9rcncnqgfoursevenpzknnc4                           ;tdq8wo9rcncnqg47pzknnc4                                 ;84
4eightone2mdfp                                               ;4812mdfp                                                ;42
gdxgnnfl3fzxqnvntzpzfcxtwoseven                              ;gdxgnnfl3fzxqnvntzpzfcx27                               ;37
45khpg2gtnplgrdc28seven6                                     ;45khpg2gtnplgrdc2876                                    ;46
twoxcspzzmhj77two                                            ;2xcspzzmhj772                                           ;22
three1blbrqddthree                                           ;31blbrqdd3                                              ;33
eight6eightthree                                             ;8683                                                    ;83
8nine4                                                       ;894                                                     ;84
eight82six85nine3                                            ;88268593                                                ;83
6eightthree5                                                 ;6835                                                    ;65
sjplthreev6rqqone                                            ;sjpl3v6rqq1                                             ;31
rgzdkzbsnvhd33six5                                           ;rgzdkzbsnvhd3365                                        ;35
vxdkzjprsxf2zpblslcpr                                        ;vxdkzjprsxf2zpblslcpr                                   ;22
vzfourseventhree7                                            ;vz4737                                                  ;47
five72                                                       ;572                                                     ;52
7ssbcsmt4nhbczngjmvdlxrdmkjxxzcczf5                          ;7ssbcsmt4nhbczngjmvdlxrdmkjxxzcczf5                     ;75
eightrbtvglxstscklzbfive65eightseven                         ;8rbtvglxstscklzb56587                                   ;87
threethreeqggdxdqrfgpl542ngcvzsvgn                           ;33qggdxdqrfgpl542ngcvzsvgn                              ;32
qq7llbmzf6five5one7                                          ;qq7llbmzf65517                                          ;77
5zhnkvdfzlfpqgfvdpqrcdtvkp                                   ;5zhnkvdfzlfpqgfvdpqrcdtvkp                              ;55
3eightthreeninethreeoneightf                                 ;38393on8f                                               ;38
one8six52eighttwoseven                                       ;18652827                                                ;17
93ggfqxzjzksjtwoonethreefive                                 ;93ggfqxzjzksj2135                                       ;95
7twothreeone                                                 ;7231                                                    ;71
zmkrnqfgpvlfknseven555oneightrgp                             ;zmkrnqfgpvlfkn75551ightrgp                              ;71
jhpkdgppzthreeonetwo6                                        ;jhpkdgppz3126                                           ;36
qcxtwo1onefivetwo                                            ;qcx21152                                                ;22
one3tzsnfive3one                                             ;13tzsn531                                               ;11
cnbhxfour9kttkpgtr                                           ;cnbhx49kttkpgtr                                         ;49
7bvgbgnlkkhknkghtdpnfourtwonetxb                             ;7bvgbgnlkkhknkghtdpn42netxb                             ;72
5nine5                                                       ;595                                                     ;55
91one14three                                                 ;911143                                                  ;93
48sevenpqvxdz                                                ;487pqvxdz                                               ;47
fivepmlhzfnmr8sdqhzrdkxeight763                              ;5pmlhzfnmr8sdqhzrdkx8763                                ;53
xtjpzzfn4dshfdqfzpcthreenjnine                               ;xtjpzzfn4dshfdqfzpc3nj9                                 ;49
nbtdqthreexjsg9                                              ;nbtdq3xjsg9                                             ;39
nkgthgfjm583                                                 ;nkgthgfjm583                                            ;53
ssixtwo1                                                     ;s621                                                    ;61
155fiverhvj                                                  ;1555rhvj                                                ;15
onesevennine9                                                ;1799                                                    ;19
six9rfjqlglsevenoneseven                                     ;69rfjqlgl717                                            ;67
8jxktrjzqhhmbtmj                                             ;8jxktrjzqhhmbtmj                                        ;88
qfpfcl7six                                                   ;qfpfcl76                                                ;76
7threelqxspxrl3vcjfltpskxsix5                                ;73lqxspxrl3vcjfltpskx65                                 ;75
1seven1xnltmssnskqxqvjrpsdrqxls                              ;171xnltmssnskqxqvjrpsdrqxls                             ;11
seven9sixninedldsrp8                                         ;7969dldsrp8                                             ;78
twolpfb6                                                     ;2lpfb6                                                  ;26
sixsixmdxvkmnzthreekhftctrvlzvfqthree8                       ;66mdxvkmnz3khftctrvlzvfq38                              ;68
one1sixfive7                                                 ;11657                                                   ;17
vd3xxvhvszpnine                                              ;vd3xxvhvszp9                                            ;39
75bp63                                                       ;75bp63                                                  ;73
six55onetbnxg4                                               ;6551tbnxg4                                              ;64
5five2twoone                                                 ;55221                                                   ;51
threemvptgnhxr69nine5                                        ;3mvptgnhxr6995                                          ;35
2fivepgzbmgdhtgcjh                                           ;25pgzbmgdhtgcjh                                         ;25
glsbcqm4six1njjbkslthreeseventhree                           ;glsbcqm461njjbksl373                                    ;43
4onetwoccjtjqfmb                                             ;412ccjtjqfmb                                            ;42
threetwoonenine6346sjbpznqfr                                 ;32196346sjbpznqfr                                       ;36
zb599sevennine                                               ;zb59979                                                 ;59
sevenone988                                                  ;71988                                                   ;78
xkgssdsdftzsevenfour144qvszn                                 ;xkgssdsdftz74144qvszn                                   ;74
nine9sixthreesevensix1threejfggcrbc                          ;99637613jfggcrbc                                        ;93
pscvksl685                                                   ;pscvksl685                                              ;65
1gpdvtwotwo                                                  ;1gpdv22                                                 ;12
mlvntk4                                                      ;mlvntk4                                                 ;44
onelblcmxhklxcfxm1                                           ;1lblcmxhklxcfxm1                                        ;11
4onexrngzrfive                                               ;41xrngzr5                                               ;45
eight9nine8                                                  ;8998                                                    ;88
tbdcd4bmxftnlvc                                              ;tbdcd4bmxftnlvc                                         ;44
ninesevenrdpj13                                              ;97rdpj13                                                ;93
